invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date
I306414,njimxkhzfp,Male,63,Food & Beverage,5,26.15,Debit Card,2022-12-27
I330178,cjtnqjiv7s,Female,23,Food & Beverage,2,10.46,Credit Card,2021-12-31
I294837,kmowesxmiq,Female,24,Cosmetics,5,203.3,Credit Card,2021-05-01
I604221,beagg0apwk,Male,27,Food & Beverage,3,15.69,Cash,2021-11-21
I231767,eynsoz9ata,Male,64,Food & Beverage,1,5.23,Cash,2023-01-12
I948094,famnovazpz,Female,66,Clothing,5,1500.4,Cash,2022-03-31
I127179,dpjy86jg8k,Male,66,Cosmetics,3,121.98,Credit Card,2022-12-28
I116138,f74wsqid1j,Male,40,Shoes,2,1200.34,Cash,2022-04-27
I434116,qr2ulaoobf,Male,44,Cosmetics,3,121.98,Cash,2022-11-25
I347220,gr3k4yx2ov,Female,21,Shoes,4,2400.68,Cash,2022-12-09
I123499,p77j16oxcw,Female,29,Food & Beverage,1,5.23,Cash,2021-03-01
I268258,z3l3kelwhq,Female,39,Clothing,1,300.08,Credit Card,2022-08-18
I269191,wrbwbtyvye,Male,40,Books,2,30.3,Cash,2022-12-25
I595584,ufnkiodiic,Female,54,Toys,5,179.2,Cash,2021-12-18
I121428,irj8l7tdyn,Female,35,Cosmetics,5,203.3,Debit Card,2021-04-29
I953562,bg2fsg4csm,Female,26,Toys,3,107.52,Cash,2021-06-07
I270733,uk9trx2pge,Female,59,Technology,2,2100.0,Debit Card,2022-04-22
I293202,doqpu0agpx,Female,42,Clothing,5,1500.4,Cash,2022-09-18
I169511,vs3in4nu8h,Female,22,Books,5,75.75,Debit Card,2023-03-01
I249632,45d312vdo6,Female,45,Clothing,1,300.08,Credit Card,2022-08-08
I513719,vvdsjrxxqm,Male,22,Food & Beverage,1,5.23,Debit Card,2022-01-29
I337446,qakrbbryd4,Female,35,Books,1,15.15,Credit Card,2021-06-26
I130824,pzcbapp5ud,Male,41,Clothing,4,1200.32,Credit Card,2021-05-15
I453697,ag168c2zbm,Female,41,Clothing,4,1200.32,Cash,2021-05-25
I181919,8irvutwtlc,Male,40,Food & Beverage,4,20.92,Cash,2021-07-08
I240864,rqfuqhxpch,Female,30,Shoes,2,1200.34,Credit Card,2022-02-15
I309523,5c6ynmghlq,Male,32,Clothing,4,1200.32,Cash,2021-08-02
I813037,lsszersfrk,Female,28,Food & Beverage,2,10.46,Cash,2021-05-21
I303510,aup1lrdvx5,Male,50,Shoes,2,1200.34,Cash,2022-02-16
I212665,ija0xevidt,Female,42,Clothing,1,300.08,Credit Card,2022-12-19
I764636,limgfq5zgv,Male,42,Cosmetics,4,162.64,Cash,2021-08-28
I202781,gxvkx1xxh3,Male,33,Shoes,4,2400.68,Cash,2022-12-03
I223792,vzzjprmcfz,Female,65,Technology,2,2100.0,Credit Card,2021-11-19
I595356,2660vshjuv,Female,61,Clothing,5,1500.4,Debit Card,2021-08-02
I189008,memknlvvf5,Female,55,Clothing,2,600.16,Credit Card,2021-03-30
I153532,ovxvaoaowa,Male,49,Clothing,2,600.16,Credit Card,2022-03-14
I865846,03ddvifclb,Male,46,Toys,3,107.52,Cash,2021-02-12
I182023,4xprecfxzy,Male,62,Clothing,4,1200.32,Debit Card,2021-06-08
I181355,h0qlquneyx,Male,68,Toys,4,143.36,Cash,2022-05-01
I199351,r4fbngzjgo,Female,52,Souvenir,4,46.92,Credit Card,2021-08-19
I652917,3bkelqqorl,Male,36,Clothing,2,600.16,Credit Card,2022-11-09
I152552,c1ravaw7gh,Male,60,Toys,5,179.2,Debit Card,2022-01-12
I235162,pbslctibkz,Female,37,Clothing,4,1200.32,Debit Card,2021-04-22
I157589,baqzotrth7,Female,69,Toys,2,71.68,Cash,2022-11-16
I324588,5tctda4brb,Female,46,Toys,4,143.36,Debit Card,2022-03-04
I303973,3obwaammii,Female,60,Clothing,4,1200.32,Debit Card,2022-10-05
I198475,q6lqkjcquc,Male,49,Clothing,2,600.16,Credit Card,2022-03-27
I498568,cokh4nbcnm,Female,65,Shoes,4,2400.68,Cash,2023-03-08
I196043,qlhsez3awc,Female,23,Food & Beverage,2,10.46,Credit Card,2021-10-24
I102500,3s7oogvd3y,Female,28,Clothing,3,900.24,Credit Card,2022-05-16
I291304,dzn2m2zobv,Male,21,Food & Beverage,2,10.46,Cash,2021-07-24
I508272,hz8hbpgdfd,Female,39,Clothing,1,300.08,Credit Card,2022-11-07
I707821,g6pfv6ixcl,Male,36,Clothing,3,900.24,Credit Card,2021-07-19
I168489,rbtgn7mmnb,Female,23,Cosmetics,2,81.32,Cash,2023-02-28
I799130,rvbeuxy3dm,Female,40,Clothing,5,1500.4,Cash,2021-09-19
I258644,v2cqc4bixy,Female,66,Souvenir,5,58.65,Cash,2021-04-20
I410999,kbyvw6zlkx,Male,49,Shoes,1,600.17,Debit Card,2021-10-01
I152512,hty82hsvdh,Male,35,Clothing,5,1500.4,Cash,2022-09-01
I186843,sbu5jigi7e,Male,59,Shoes,2,1200.34,Cash,2022-05-22
I253510,uyz6ghpm1u,Female,42,Clothing,3,900.24,Cash,2022-02-21
I144560,g8rkp2zrew,Female,34,Shoes,3,1800.51,Cash,2021-06-08
I200480,tfvramn72h,Male,38,Food & Beverage,4,20.92,Cash,2021-12-17
I254602,ny8ukr2re2,Male,45,Technology,1,1050.0,Credit Card,2022-03-26
I152880,kde4mndrtw,Male,29,Food & Beverage,4,20.92,Cash,2021-11-19
I131787,i3cgfetgv3,Male,49,Shoes,2,1200.34,Credit Card,2021-11-11
I215851,4rycc74cjm,Male,18,Food & Beverage,3,15.69,Credit Card,2022-04-21
I194008,iq9xa71q7g,Female,31,Cosmetics,4,162.64,Debit Card,2021-12-29
I183471,lqxysswnww,Female,61,Shoes,2,1200.34,Debit Card,2022-04-12
I313515,ho9aiofgau,Male,50,Cosmetics,3,121.98,Cash,2022-11-20
I272678,8dfkwyjdsy,Female,49,Cosmetics,2,81.32,Credit Card,2023-02-14
I267954,m7ongbatp9,Male,51,Cosmetics,3,121.98,Cash,2021-10-21
I270928,se6t25g7ty,Female,64,Clothing,1,300.08,Cash,2021-11-14
I281928,ekynfpfsbn,Female,21,Cosmetics,1,40.66,Credit Card,2021-03-29
I226428,xxvkq97jyr,Female,22,Souvenir,3,35.19,Cash,2021-06-19
I173125,guez97t4cc,Female,61,Souvenir,5,58.65,Cash,2022-08-30
I285809,y41ymwknle,Female,37,Shoes,5,3000.85,Cash,2021-11-22
I190706,7rf73lpiw6,Male,40,Cosmetics,2,81.32,Credit Card,2022-11-22
I325872,uspoyxuziw,Male,36,Clothing,1,300.08,Cash,2021-11-22
I686889,yb6xqodshf,Male,47,Shoes,3,1800.51,Credit Card,2021-06-02
I204977,feocxix6xf,Male,62,Clothing,5,1500.4,Debit Card,2021-09-29
I643943,7jqotqn5ce,Male,44,Clothing,5,1500.4,Cash,2021-09-24
I236758,ka4kummvo0,Female,22,Shoes,5,3000.85,Cash,2022-03-14
I210694,w3vkq1lwyu,Male,28,Clothing,4,1200.32,Credit Card,2021-01-04
I234044,fng69c5hzy,Male,23,Cosmetics,4,162.64,Cash,2021-04-24
I712593,cumneqsaio,Female,61,Clothing,2,600.16,Cash,2022-05-21
I311994,c8en1dl6ui,Female,62,Cosmetics,5,203.3,Credit Card,2022-05-08
I231786,ziysabi6p8,Female,45,Cosmetics,1,40.66,Cash,2021-07-22
I443479,aigecdihhj,Male,54,Clothing,5,1500.4,Cash,2021-06-03
I254364,57yheelkvq,Female,65,Cosmetics,2,81.32,Credit Card,2022-08-21
I964081,gvbqs3tfjs,Female,49,Clothing,4,1200.32,Cash,2022-11-24
I276360,mlzbpqhu7d,Male,50,Cosmetics,1,40.66,Debit Card,2022-08-07
I653107,k5u3ff6xyt,Female,35,Cosmetics,4,162.64,Credit Card,2021-07-20
I129577,g27nfpttf0,Male,24,Food & Beverage,2,10.46,Credit Card,2022-02-24
I198516,gji73i1hrc,Female,51,Cosmetics,4,162.64,Credit Card,2023-02-26
I696318,uvdvb5om0r,Male,38,Clothing,2,600.16,Cash,2021-02-10
I207437,xyjh1lhwyx,Female,24,Cosmetics,4,162.64,Debit Card,2021-08-21
I278356,xnj4tjs6hj,Male,51,Clothing,5,1500.4,Cash,2021-09-17
I231581,1hhxswqwn3,Female,54,Cosmetics,5,203.3,Debit Card,2021-05-31
I133407,tzkf0yiiup,Female,29,Shoes,5,3000.85,Cash,2023-02-14
I332918,kwlpxsktdv,Male,27,Clothing,4,1200.32,Cash,2022-10-17
I102840,sbeavu1ok7,Female,39,Toys,4,143.36,Debit Card,2021-05-27
I722123,o88f6r6mhu,Male,66,Toys,1,35.84,Debit Card,2022-03-03
I603076,x7z5w2ggej,Female,67,Clothing,4,1200.32,Cash,2022-10-15
I262079,n0jiipmuhw,Male,31,Cosmetics,4,162.64,Cash,2021-12-08
I274376,jajwcjjfzf,Female,53,Toys,1,35.84,Credit Card,2021-02-16
I484619,qbckxrkxwc,Male,52,Clothing,4,1200.32,Credit Card,2022-12-14
I330322,iiv2m7ijvi,Female,36,Clothing,5,1500.4,Credit Card,2022-04-21
I970283,vekxr9zyo3,Male,60,Clothing,3,900.24,Credit Card,2021-10-29
I244226,nwnv6c5wcy,Female,20,Clothing,5,1500.4,Credit Card,2022-01-30
I666416,i57jlgjj1v,Female,63,Toys,3,107.52,Debit Card,2021-05-24
I197688,28my0uwy0z,Female,53,Clothing,1,300.08,Cash,2022-04-07
I180757,aabnbwn8uk,Female,22,Clothing,1,300.08,Credit Card,2021-10-12
I178441,db5h4jlvbr,Female,57,Toys,4,143.36,Debit Card,2022-12-10
I288479,ub5zxcide9,Male,51,Clothing,4,1200.32,Cash,2021-03-08
I293468,brkyf0zume,Female,49,Clothing,4,1200.32,Debit Card,2022-10-12
I598755,201qrhbnh0,Female,58,Clothing,2,600.16,Debit Card,2021-10-13
I142231,vj63nuswbz,Male,32,Clothing,5,1500.4,Cash,2022-09-17
I343961,6s93kiulpo,Male,36,Cosmetics,1,40.66,Debit Card,2021-08-20
I627517,glmdcd9w55,Female,56,Books,2,30.3,Credit Card,2022-05-06
I331935,ms0xcugyfc,Female,30,Clothing,3,900.24,Debit Card,2021-01-16
I177030,xlj5onmdig,Male,68,Clothing,3,900.24,Credit Card,2022-05-31
I292885,8ijxa8ktvg,Male,30,Books,2,30.3,Cash,2021-12-30
I300052,ms21pd801l,Female,26,Shoes,5,3000.85,Cash,2022-05-15
I335520,iz5ifx4ldc,Female,45,Clothing,2,600.16,Cash,2021-04-28
I675294,wgo61a7tdo,Female,22,Toys,3,107.52,Debit Card,2022-06-02
I230038,zvcgdg6jl4,Female,27,Clothing,3,900.24,Debit Card,2021-09-13
I654469,sbedvwotfb,Female,38,Shoes,3,1800.51,Cash,2021-12-08
I894887,1o9mv90ixu,Male,26,Toys,5,179.2,Cash,2022-07-17
I100271,rwscbqm1po,Male,37,Toys,4,143.36,Debit Card,2021-02-13
I227963,nmkougmf3i,Female,50,Food & Beverage,4,20.92,Cash,2021-07-21
I273232,rnxh8vtfqv,Male,19,Toys,5,179.2,Debit Card,2022-05-22
I204346,vilybpatov,Female,38,Souvenir,5,58.65,Cash,2021-09-23
I507976,0ohqxx2svm,Female,19,Food & Beverage,5,26.15,Credit Card,2021-01-13
I147005,91731le3eh,Male,28,Toys,4,143.36,Debit Card,2021-07-11
I160168,q7qh3do8bm,Male,30,Clothing,5,1500.4,Credit Card,2022-03-25
I136779,dehtplmkzt,Female,58,Clothing,2,600.16,Cash,2022-01-31
I169776,958pqxnut2,Female,29,Clothing,3,900.24,Cash,2022-11-04
I991507,6wsjrkwfxp,Male,18,Toys,1,35.84,Cash,2022-10-27
I239091,vkd4buwbst,Male,38,Cosmetics,3,121.98,Credit Card,2022-01-13
I114569,6bpca22god,Female,47,Technology,4,4200.0,Credit Card,2022-02-16
I376497,jawwziakqc,Male,44,Clothing,2,600.16,Cash,2021-07-14
I141695,vdw5vqyep8,Male,67,Clothing,2,600.16,Cash,2022-06-26
I134557,amdqq8kulf,Male,52,Clothing,4,1200.32,Debit Card,2021-08-06
I323518,ejcj3pv5ew,Female,25,Food & Beverage,2,10.46,Credit Card,2022-04-09
I199865,vzeow95wc4,Female,33,Food & Beverage,4,20.92,Cash,2022-05-04
I112786,mb36f2asg6,Male,46,Shoes,3,1800.51,Cash,2021-02-18
I163021,pzcbapp5ud,Male,42,Food & Beverage,4,20.92,Cash,2022-08-31
I329352,o4ghfk0onl,Female,51,Technology,4,4200.0,Credit Card,2021-11-13
I700920,whs97ana0h,Male,50,Toys,3,107.52,Credit Card,2022-11-17
I289893,zf1gmmelsx,Female,44,Clothing,3,900.24,Debit Card,2022-02-02
I110022,zgblsze420,Male,28,Technology,4,4200.0,Credit Card,2021-02-17
I139163,maghs2rent,Female,67,Clothing,2,600.16,Cash,2022-08-17
I168771,1lreep53ns,Female,31,Clothing,3,900.24,Debit Card,2021-07-20
I238037,6xkgrwpc8d,Male,56,Clothing,3,900.24,Cash,2021-10-20
I711025,lqjxb6rhxi,Female,36,Clothing,2,600.16,Credit Card,2022-05-16
I265961,qqi0fzgfbu,Male,29,Cosmetics,4,162.64,Cash,2021-04-11
I189815,hvqgtngigk,Male,52,Shoes,3,1800.51,Credit Card,2021-10-22
I234952,r0rnpw0suh,Female,58,Technology,5,5250.0,Credit Card,2023-01-30
I222786,rfprnva7pa,Female,63,Clothing,3,900.24,Credit Card,2021-05-02
I705959,rogm4zsbws,Female,68,Souvenir,1,11.73,Cash,2021-07-09
I275705,df0gepjso1,Male,31,Souvenir,5,58.65,Cash,2022-09-17
I665972,xhjifsxpdd,Female,44,Clothing,3,900.24,Cash,2021-02-08
I263858,xzr9kvih8h,Female,25,Toys,1,35.84,Credit Card,2022-06-10
I240582,reugdrj8wp,Male,35,Cosmetics,4,162.64,Cash,2022-11-11
I665232,g5sqzqfrfi,Female,60,Clothing,2,600.16,Debit Card,2022-05-10
I442975,yfaniex1zq,Female,45,Shoes,1,600.17,Cash,2021-12-02
I145237,arsriavd74,Male,48,Cosmetics,2,81.32,Cash,2022-09-27
I127263,eyhvwkzaps,Male,32,Shoes,3,1800.51,Debit Card,2022-11-26
I316606,chpurrerpr,Male,49,Cosmetics,4,162.64,Cash,2021-06-22
I975454,pmjzw3qcwp,Female,22,Clothing,1,300.08,Cash,2022-08-24
I164879,osjjmqqfrs,Male,39,Toys,1,35.84,Credit Card,2022-08-10
I140898,cbmyynbeow,Female,29,Souvenir,3,35.19,Cash,2022-03-03
I102629,vfe359yaxq,Male,46,Clothing,5,1500.4,Credit Card,2021-03-28
I212463,yis1x30cq4,Female,48,Food & Beverage,2,10.46,Credit Card,2021-09-27
I301115,1dewm1ed6r,Female,23,Shoes,4,2400.68,Debit Card,2022-03-24
I217770,bugq025rip,Male,26,Food & Beverage,4,20.92,Credit Card,2021-06-09
I156049,vluashxgxd,Female,38,Clothing,5,1500.4,Cash,2021-06-26
I326996,iwjlikknli,Male,32,Toys,1,35.84,Cash,2022-06-21
I946548,njwqu4oidw,Female,35,Cosmetics,1,40.66,Credit Card,2021-11-24
I702523,ploics2edx,Male,22,Clothing,4,1200.32,Credit Card,2021-08-22
I219190,suxlifm4a6,Female,45,Food & Beverage,5,26.15,Credit Card,2021-06-10
I284654,1z7pkyndyx,Female,43,Clothing,4,1200.32,Debit Card,2022-07-20
I188368,zsytl9aizf,Female,36,Clothing,4,1200.32,Credit Card,2022-02-05
I233200,zimwe8fol6,Female,53,Clothing,1,300.08,Cash,2022-06-10
I292414,ush2sn0u0o,Female,48,Food & Beverage,2,10.46,Credit Card,2021-06-03
I255110,l5jppwgcqh,Male,42,Clothing,2,600.16,Cash,2021-07-02
I526896,gpb4j10nto,Female,23,Cosmetics,4,162.64,Cash,2023-02-01
I866890,wj1gnqsfs4,Male,48,Toys,4,143.36,Credit Card,2021-03-30
I217956,eilqrnuyyp,Female,66,Books,5,75.75,Debit Card,2021-10-16
I207224,htnfdbtgvh,Female,22,Food & Beverage,4,20.92,Credit Card,2022-08-20
I803075,wkkp3ac82j,Female,69,Clothing,5,1500.4,Cash,2022-10-12
I134029,agpgk0i86p,Female,39,Clothing,2,600.16,Cash,2021-10-30
I273796,wdbrqr90gm,Female,57,Cosmetics,5,203.3,Debit Card,2023-01-02
I126190,haozoo3dl6,Female,21,Souvenir,2,23.46,Credit Card,2022-05-03
I134103,mwemhsox9y,Male,50,Shoes,1,600.17,Cash,2022-10-19
I707856,xq5vj7xz1a,Male,52,Food & Beverage,5,26.15,Credit Card,2022-10-24
I326714,yhgn6wdlzq,Female,30,Cosmetics,5,203.3,Cash,2023-01-01
I375248,rhbcc8oiep,Male,53,Clothing,1,300.08,Cash,2021-02-13
I168183,mvqaiispeq,Male,54,Books,2,30.3,Cash,2021-06-10
I107352,pvzjcvmkcs,Female,25,Shoes,5,3000.85,Cash,2021-12-09
I220055,epfikn8zfc,Female,53,Food & Beverage,1,5.23,Cash,2021-05-10
I230624,ljiuvgrqoq,Male,41,Food & Beverage,5,26.15,Credit Card,2022-06-23
I334239,qsjq9dnu09,Female,25,Clothing,3,900.24,Debit Card,2022-12-06
I295263,4p7vhk9qyr,Male,48,Food & Beverage,5,26.15,Debit Card,2022-05-20
I628763,d3n0sgoikx,Female,67,Food & Beverage,5,26.15,Cash,2022-01-13
I830245,v9clf0khki,Female,44,Food & Beverage,3,15.69,Credit Card,2021-11-11
I101521,ooyo4rouh0,Male,54,Clothing,5,1500.4,Debit Card,2022-03-28
I163366,fgqr12wo5o,Male,57,Food & Beverage,1,5.23,Debit Card,2021-02-23
I968500,7rcstluqla,Male,47,Clothing,1,300.08,Debit Card,2021-09-26
I263771,i6utokd3oj,Male,47,Food & Beverage,5,26.15,Debit Card,2021-04-18
I188818,usw5g27ewe,Male,57,Shoes,3,1800.51,Credit Card,2021-05-31
I186095,3pzvpbojeg,Female,33,Clothing,4,1200.32,Cash,2022-03-22
I396235,8htqdzwh6a,Female,43,Clothing,1,300.08,Debit Card,2021-12-26
I492184,z6h0rwvcag,Male,24,Souvenir,3,35.19,Cash,2021-08-19
I227018,kad5ko60y0,Female,65,Technology,2,2100.0,Credit Card,2022-04-07
I130231,stliaoaewq,Female,51,Food & Beverage,3,15.69,Credit Card,2022-12-19
I150803,dlejlg8mmo,Male,47,Shoes,4,2400.68,Cash,2022-06-24
I293235,nd49qms0iw,Female,31,Clothing,4,1200.32,Cash,2023-01-06
I117439,95s4wd9ftt,Female,32,Cosmetics,3,121.98,Debit Card,2023-02-23
I260237,qnhuqvotjv,Male,31,Clothing,1,300.08,Credit Card,2023-02-25
I782826,rtb11kmu5a,Female,40,Books,1,15.15,Cash,2021-01-18
I269566,pbsffyql76,Female,52,Books,4,60.6,Debit Card,2022-07-24
I380394,jfeanh0c1o,Female,37,Clothing,4,1200.32,Credit Card,2022-01-19
I276524,lpqmbm4ab1,Male,37,Clothing,4,1200.32,Debit Card,2021-03-07
I237745,76nozuliby,Male,41,Clothing,2,600.16,Credit Card,2022-10-20
I288040,1cl4sjcfwa,Female,45,Clothing,2,600.16,Cash,2022-08-24
I346862,qn4tzag5vx,Female,65,Clothing,3,900.24,Credit Card,2021-12-14
I562699,fjyu22ocuu,Female,48,Shoes,4,2400.68,Cash,2021-06-28
I238891,x623tah0gq,Female,49,Books,2,30.3,Debit Card,2022-10-05
I228622,oylmrnbny3,Female,26,Cosmetics,1,40.66,Debit Card,2022-08-17
I121342,8mm2fzmyja,Female,34,Food & Beverage,5,26.15,Cash,2021-03-28
I398369,2lhnyaesop,Male,68,Clothing,2,600.16,Cash,2021-09-07
I505790,d8ionzt42a,Male,54,Food & Beverage,1,5.23,Debit Card,2023-02-27
I318425,mgva66rpsj,Male,54,Clothing,5,1500.4,Debit Card,2021-04-19
I132846,j2wvovurkb,Female,59,Clothing,1,300.08,Cash,2022-10-22
I193303,s3hz2lqiar,Female,23,Toys,4,143.36,Debit Card,2021-07-28
I242063,dttfzg7yew,Female,40,Cosmetics,4,162.64,Cash,2022-01-20
I945269,pvvvoqtbqh,Male,44,Clothing,1,300.08,Debit Card,2021-11-29
I255857,bq4ab6yqck,Female,63,Cosmetics,2,81.32,Cash,2021-06-21
I102184,scqjsbyhow,Female,22,Souvenir,5,58.65,Cash,2022-04-21
I201437,lglosbaobd,Female,52,Clothing,4,1200.32,Cash,2022-12-12
I135423,9trefixi7p,Male,66,Clothing,5,1500.4,Cash,2023-02-23
I143937,xhgniqmjvp,Female,61,Food & Beverage,4,20.92,Debit Card,2021-05-03
I914284,umlycg9xnv,Female,30,Cosmetics,4,162.64,Credit Card,2021-12-26
I150146,sst6m3eisq,Male,29,Shoes,5,3000.85,Cash,2023-02-14
I318691,wj7d7vbgoe,Male,40,Clothing,1,300.08,Credit Card,2022-11-15
I196390,fowkio1vdx,Male,45,Food & Beverage,2,10.46,Credit Card,2021-10-11
I289980,xgbojttxpx,Female,51,Shoes,3,1800.51,Cash,2021-01-15
I253416,cugr5tykzw,Female,34,Food & Beverage,1,5.23,Cash,2022-08-05
I320702,tl6qhssijr,Female,34,Clothing,3,900.24,Cash,2022-09-09
I157099,40pecdzstf,Female,69,Clothing,1,300.08,Cash,2022-09-12
I988517,gmfsbryctz,Female,27,Clothing,5,1500.4,Debit Card,2023-01-30
I738890,pzuxpfu7xk,Male,60,Books,1,15.15,Cash,2021-04-14
I264698,6ziixlgu3s,Female,24,Food & Beverage,1,5.23,Cash,2021-10-15
I327319,zx4lhvvqfn,Male,40,Toys,1,35.84,Cash,2021-03-31
I150320,cl8zaznrnb,Female,27,Clothing,3,900.24,Cash,2021-11-01
I269700,hwd3vgeis1,Female,32,Toys,3,107.52,Cash,2022-05-07
I301436,qwcbljnfmg,Female,23,Toys,1,35.84,Credit Card,2021-10-16
I638785,skvhxftvjn,Male,38,Clothing,2,600.16,Cash,2021-01-11
I372136,hcp0sh6wyu,Male,63,Food & Beverage,1,5.23,Credit Card,2021-04-11
I440756,mssajgqirp,Female,42,Clothing,5,1500.4,Cash,2022-07-05
I995059,szvebmjiah,Female,32,Food & Beverage,3,15.69,Cash,2021-12-24
I287528,z01dxfp5j1,Male,67,Cosmetics,5,203.3,Credit Card,2022-04-02
I523679,gk62isjndv,Female,44,Clothing,3,900.24,Cash,2021-06-19
I852791,l7hh89xxx9,Female,18,Souvenir,5,58.65,Credit Card,2023-01-26
I312396,xdqlwqtzbx,Male,65,Clothing,4,1200.32,Credit Card,2021-10-21
I778317,hwjnbbd0co,Male,19,Cosmetics,3,121.98,Debit Card,2023-02-17
I177046,q1bil37cvi,Female,44,Clothing,1,300.08,Credit Card,2022-07-25
I215584,df0iqwmn3x,Male,67,Cosmetics,2,81.32,Credit Card,2021-07-31
I164135,rxhi5pfofw,Male,69,Clothing,2,600.16,Credit Card,2022-08-19
I315375,qvxaeagzdz,Male,37,Clothing,2,600.16,Credit Card,2021-11-22
I227628,9jx6gywaob,Male,56,Food & Beverage,5,26.15,Credit Card,2021-08-26
I149190,8mfo4tjmxg,Female,55,Souvenir,4,46.92,Credit Card,2021-12-01
I118246,w08avb2i6l,Female,49,Souvenir,3,35.19,Credit Card,2021-04-27
I636907,wkacul2d1g,Male,35,Clothing,5,1500.4,Credit Card,2021-01-19
I256677,oypzsgc22g,Male,50,Food & Beverage,3,15.69,Debit Card,2021-04-12
I324816,uq8wq9k7ii,Female,53,Shoes,5,3000.85,Cash,2021-02-15
I469863,slcinpjkwx,Female,51,Shoes,4,2400.68,Cash,2021-04-05
I247856,zhy8npcp5a,Female,58,Shoes,1,600.17,Credit Card,2022-07-27
I127637,wjajubbfo0,Male,20,Technology,5,5250.0,Cash,2022-03-10
I209648,fvbpnumbz7,Male,21,Souvenir,5,58.65,Cash,2021-03-30
I290236,smcycnmcud,Female,53,Shoes,5,3000.85,Credit Card,2022-07-09
I287252,d3zzkq1jqs,Male,50,Cosmetics,5,203.3,Debit Card,2021-02-13
I745686,uodg7rq7rj,Male,39,Toys,3,107.52,Cash,2023-01-11
I247554,ikwjdcc3er,Male,25,Food & Beverage,1,5.23,Cash,2021-11-13
I462735,bjtgu0f8u2,Female,51,Souvenir,3,35.19,Credit Card,2021-11-24
I216477,wxgn8zwrfe,Male,27,Clothing,1,300.08,Cash,2022-11-24
I242490,iy5oc7tpfh,Male,37,Clothing,5,1500.4,Credit Card,2023-02-09
I630007,vnfgrsdjdi,Female,43,Food & Beverage,2,10.46,Credit Card,2022-06-30
I228467,hhqnr2kqow,Male,22,Cosmetics,3,121.98,Debit Card,2021-01-17
I170051,b9ihev6j6o,Female,20,Books,4,60.6,Credit Card,2022-02-18
I166848,okprhh4sz8,Female,69,Clothing,1,300.08,Cash,2022-08-12
I252192,m0a5y2mt4f,Female,69,Clothing,4,1200.32,Debit Card,2022-04-28
I307063,3hmliyi3kd,Male,60,Clothing,3,900.24,Debit Card,2021-02-10
I914324,phtvghsejq,Male,30,Clothing,2,600.16,Cash,2022-12-11
I156679,irtxuwi1a2,Male,55,Clothing,2,600.16,Credit Card,2023-03-05
I224183,s4l3z6sjst,Male,54,Cosmetics,1,40.66,Cash,2021-07-19
I381166,khzzuuixlq,Male,29,Food & Beverage,3,15.69,Credit Card,2021-09-08
I287068,ht7tecqlyj,Male,61,Cosmetics,5,203.3,Cash,2022-04-12
I331506,aul1ywzdin,Male,27,Shoes,2,1200.34,Cash,2022-09-26
I842606,sp4h2n4zlg,Female,58,Books,1,15.15,Credit Card,2022-08-08
I520922,1e7g3i4evc,Female,30,Food & Beverage,1,5.23,Credit Card,2022-09-07
I119291,qwl6pabjvh,Male,39,Shoes,3,1800.51,Credit Card,2021-09-28
I187051,ya7ht1zeka,Male,66,Clothing,3,900.24,Credit Card,2022-11-28
I152668,gneyddjpht,Female,67,Souvenir,3,35.19,Credit Card,2021-06-07
I207888,mtjuu1wqjf,Female,52,Cosmetics,5,203.3,Cash,2021-12-26
I297700,x3shs2tceq,Female,40,Food & Beverage,5,26.15,Cash,2023-03-07
I151960,xwpel252cy,Male,67,Cosmetics,3,121.98,Credit Card,2022-01-13
I320740,lndxdmy11f,Male,36,Toys,3,107.52,Cash,2021-10-11
I229573,x6ulw11duk,Female,57,Shoes,4,2400.68,Credit Card,2022-05-28
I318800,prqqgk8acl,Female,63,Shoes,1,600.17,Credit Card,2021-06-15
I311611,hb3j1343yh,Female,47,Shoes,1,600.17,Credit Card,2022-05-12
I203872,ceafx8qirh,Female,47,Food & Beverage,4,20.92,Cash,2021-05-17
I212407,la9td0jfjc,Male,53,Toys,1,35.84,Credit Card,2021-05-11
I788153,veacpqhbdc,Female,48,Shoes,2,1200.34,Credit Card,2021-12-14
I162749,wdpib51h1x,Female,66,Food & Beverage,4,20.92,Cash,2023-02-16
I238721,s7xn95zwsb,Female,54,Shoes,3,1800.51,Credit Card,2021-10-24
I159970,19hncbbjhs,Female,22,Toys,2,71.68,Cash,2021-11-12
I263365,b0w68mrc6h,Female,47,Clothing,1,300.08,Cash,2021-04-16
I516148,mdixdjyvlg,Female,64,Toys,2,71.68,Cash,2021-06-25
I151179,1yupsh9ehy,Female,64,Shoes,4,2400.68,Credit Card,2021-12-05
I211747,7ogbmdyrka,Female,50,Books,1,15.15,Credit Card,2021-05-11
I314087,l8nkwlsxck,Female,30,Toys,3,107.52,Cash,2022-12-04
I104658,mkwawvcfoj,Male,37,Clothing,1,300.08,Cash,2021-06-16
I473623,zrokfftep0,Female,18,Food & Beverage,2,10.46,Credit Card,2022-06-02
I323198,m2ozlvkwvg,Male,21,Cosmetics,3,121.98,Cash,2022-10-26
I326875,toizwzesi7,Female,36,Souvenir,4,46.92,Cash,2021-06-11
I305272,2jp8obeszz,Female,25,Clothing,1,300.08,Cash,2021-07-29
I117298,wfdkkmasgm,Male,45,Clothing,2,600.16,Cash,2021-11-03
